Annotation/Divergence,pvalue,FoldChange,log(pvalue),log2FC,sig,size
Cstb,0.0050039198855165515,0.8139660013787768,2.30068965212742,0.2969595592000181,up,0.08139660013787768
Cgnl1,0.4379970618239364,1.2593210063655653,0.3585288028245106,-0.33264607913458005,normal,0.12593210063655652
Dusp1,0.3387068984659326,0.8973732851740687,0.47017595796068884,0.15621985930253607,normal,0.08973732851740687
Rnf208,0.024267540935050916,0.8105315531597782,1.6149742291252174,0.30305974541712954,up,0.08105315531597782
Dnah10,0.4684857634464994,0.7879746835443039,0.32930360210932863,0.34377881610902183,normal,0.07879746835443038
Dmxl2,0.0009422475467544608,1.3805962494288355,3.0258349846105275,-0.4652914701304268,down,0.13805962494288354
Adamtsl4,0.6017059533590001,0.9536275911365261,0.22061569151952617,0.0685021172458564,normal,0.0953627591136526
Epha4,0.19229455980768934,1.167647195645769,0.7160330021833684,-0.22360443005698574,normal,0.1167647195645769
Slc13a3,0.0021907071563804187,2.0645807259073843,2.659415673040896,-1.0458488295527693,down,0.20645807259073842
1700012D01Rik,0.12808670545837691,0.7135155949172121,0.8924959447728317,0.48698313265114185,normal,0.0713515594917212
Zc2hc1c,0.448608057469171,0.9163987138263666,0.34813293030059184,0.12595266107849842,normal,0.09163987138263666
Rap1gap,0.0694387500931621,0.7339121102886548,1.158398105120275,0.44632079155014937,normal,0.07339121102886548
Exosc10,0.19901861534804322,0.9598450382944018,0.7011062996464474,0.0591265854386625,normal,0.09598450382944018
Unc119b,0.8871216249017814,0.9948319650345518,0.05201683405480876,0.007475231224836272,normal,0.09948319650345519
Ttf1,0.9079272324204122,0.9926896551724137,0.04194895745321733,0.010585336775068581,normal,0.09926896551724138
2310069G16Rik,0.21556234992408796,0.7745429405438624,0.6664270906470758,0.36858287085973707,normal,0.07745429405438624
Kcnd3os,0.02657029995667072,1.3755252100840336,1.5756035427371977,-0.4599825810426527,down,0.13755252100840337
Nhlh1,0.694902452408893,0.9103863204559849,0.15807615563128416,0.1354492151411369,normal,0.09103863204559849
Frmd5,0.07036077961267023,0.8806705309276945,1.1526693571110385,0.18332570377533625,normal,0.08806705309276945
Crim1,0.26631535618370966,1.135243841126194,0.574603790701244,-0.18300220993925687,normal,0.1135243841126194
Ppef2,0.5198055375193464,0.7816666666666668,0.2841590982453838,0.35537457798050404,normal,0.07816666666666669
Zfp52,0.6447604763843722,0.9685208720305014,0.19060159250300054,0.046144955041350084,normal,0.09685208720305014
Rnf151,0.20373556723607303,0.7450794403604456,0.6909331472100422,0.4245338409849376,normal,0.07450794403604456
Slc39a12,0.16322839690838156,1.0587351470385835,0.7872042846275279,-0.08234173017699147,normal,0.10587351470385835
Capn3,0.9019664874738003,1.0103294625978936,0.044809598351164846,-0.01482582421383339,normal,0.10103294625978936
Zfp445,0.2129874423158263,1.0722822197469881,0.6716460016960711,-0.10068466647086344,normal,0.1072282219746988
Asic3,0.6131416394588348,0.8334714167357082,0.21243918921750948,0.2627953709494946,normal,0.08334714167357082
Fam173a,0.1441919005320734,0.8683393471511286,0.841059133881625,0.20366913657622165,normal,0.08683393471511286
Taf4b,0.007452671362210278,1.2586612848974101,2.127688029276315,-0.33189009533313985,down,0.12586612848974102
Crygn,0.37748285824714944,1.3599320882852293,0.4231027651942686,-0.4435346085782495,normal,0.13599320882852292
Ssr2,0.23175335455292617,0.9047478683094929,0.6349739708694148,0.14441229144174086,normal,0.0904747868309493
Mettl26,0.5577135792287384,0.9339449541284403,0.2535887811632459,0.09859057358859359,normal,0.09339449541284403
Tbc1d10a,0.09926759516351379,0.912993729690146,1.0031924991224643,0.13132314286624938,normal,0.09129937296901461
Lactb,0.16000004300046147,0.8681689983524615,0.7958799006261963,0.20395218890762343,normal,0.08681689983524615
Ano5,0.603216867870441,1.0652271704903284,0.21952652270753115,-0.09116113260195985,normal,0.10652271704903285
Eci2,0.526215745146744,0.9632186742284142,0.27883616132814804,0.0540647325285711,normal,0.09632186742284142
Serinc4,0.28329139196598735,0.8214081282198055,0.547766621661944,0.2838288713537092,normal,0.08214081282198055
Rexo4,0.005582631065150005,0.859955116343163,2.2531610720714395,0.21766673172256265,normal,0.0859955116343163
Chia1,0.2269178579338437,0.47914125396438156,0.6441313247543583,1.0614770603200856,normal,0.047914125396438155
Klf6,0.46907619308993975,0.9494377272342943,0.3287566081358465,0.07485471647834414,normal,0.09494377272342944
Zfp36l1,0.4617100324167035,1.035937990798396,0.3356306886373413,-0.050937648733877613,normal,0.10359379907983961
Klhdc1,0.4943909278521218,0.9752577828210568,0.305929507215179,0.03614448849469953,normal,0.09752577828210568
Helb,0.281097463278785,0.9010974987238386,0.5511430735992359,0.15024488084039483,normal,0.09010974987238386
Kcnn1,0.21594525636705297,0.950484066155708,0.6656563315851801,0.07326565304333313,normal,0.0950484066155708
Fam122b,0.7515846657013269,1.0259515570934254,0.12402208922775708,-0.03696261204532461,normal,0.10259515570934255
Gpr19,0.022905024362427726,0.8393046336136997,1.6400692419598337,0.2527335492580661,up,0.08393046336136997
Ppil1,0.42406255095299383,0.9194796817888627,0.37257007847776014,0.12111039986550229,normal,0.09194796817888627
Slc30a2,0.039954328877856916,1.8079470198675496,1.3984361598814772,-0.8543524015947734,down,0.18079470198675496
Pno1,0.07603669508667932,0.9217636173465283,1.1189767678824818,0.11753127026944461,normal,0.09217636173465284
Clu,0.12869177691473496,0.9200519892203055,0.8904492025489863,0.120212709292561,normal,0.09200519892203055
Plb1,0.9891591924342116,0.9966788442377946,0.004733808673665828,0.0047993891263893584,normal,0.09966788442377947
Smurf2,0.057354802843589126,1.1142555094738555,1.2414302087804614,-0.15608009442237206,normal,0.11142555094738556
Sh3bp5l,0.030837450050566005,0.9041917199317748,1.5109215409568042,0.14529938854219457,normal,0.09041917199317748
Tmem50a,0.304122969343441,0.9221047652977236,0.5169507778749598,0.11699742255271237,normal,0.09221047652977235
Krit1,0.22534701773939872,1.059815116911365,0.647148185043161,-0.08381261084595244,normal,0.1059815116911365
Slc22a17,0.4086970926911261,0.9374479560898846,0.3885984516759574,0.09318949567167656,normal,0.09374479560898846
Snora64,0.9725714124866138,1.0074321813452247,0.012078500120278895,-0.010682722197294192,normal,0.10074321813452247
Slc35c1,0.6847132441198485,1.0148981324278439,0.16449127167621896,-0.02133492818239901,normal,0.10148981324278439
Grid2ip,0.42146923713169016,1.395302348825587,0.3752341188601602,-0.48057777430391074,normal,0.1395302348825587
Kit,0.21048519482111364,1.180391340549542,0.6767784463063159,-0.23926524218884632,normal,0.11803913405495421
Abcc8,0.9069936761221655,1.0093371589748579,0.04239574098270765,-0.013408172789670736,normal,0.10093371589748579
Egf,0.11508634292095313,0.7786520697913103,0.9389762102188343,0.3609492714994708,normal,0.07786520697913103
Gm3704,0.2467361773782116,0.8756941478000855,0.6077671679653859,0.1915010247192043,normal,0.08756941478000854
Homer3,0.9508015514065896,1.010083599069206,0.02191011831241921,-0.014474701859643986,normal,0.10100835990692061
Kcnk5,0.2528147847196508,1.2986822840409957,0.5971975319149374,-0.37704852601097355,normal,0.12986822840409956
St6gal2,0.4041595622380665,0.8282258723543353,0.3934471415268196,0.27190382415941783,normal,0.08282258723543354
Zfp599,0.16132927829876378,1.1196581196581197,0.7922868089922115,-0.1630582819540458,normal,0.11196581196581197
Scml2,0.06999437270181197,1.486005089058524,1.1549368743113013,-0.5714390566214105,normal,0.14860050890585239
Fam131c,0.910291646487237,0.9773572152754308,0.04081944265949674,0.03304214424280366,normal,0.09773572152754309
Asgr1,0.019589239577435493,3.305596107055961,1.7079824222867046,-1.7249104602793182,down,0.3305596107055961
Ehd2,0.009432055694321446,1.2672717169846268,2.0253936434870696,-0.3417258873186431,down,0.12672717169846268
Ftsj3,0.23604129138695018,0.9346475883485985,0.6270120179921459,0.09750559981318326,normal,0.09346475883485986
Col4a3,0.4013553094977169,1.5127551020408163,0.39647098740177705,-0.5971784504307954,normal,0.15127551020408164
Fam195a,0.9744570279730475,0.995280868749162,0.011237307829755806,0.0068243825263156884,normal,0.0995280868749162
Cdc123,0.28713770616153034,0.9453319694358815,0.5419097733598486,0.08110704962064126,normal,0.09453319694358815
Hnrnpl,0.06561989752385575,0.903963533322795,1.1829644521709208,0.14566352064902285,normal,0.0903963533322795
Rims1,0.11169568786727238,1.1393822450262392,0.9519635929685258,-0.18825183000456927,normal,0.11393822450262392
Ptpn1,0.7549190441763955,0.9883152720687577,0.12209961863911672,0.016956760673242803,normal,0.09883152720687577
Mettl14,0.03358320897113839,0.9020641296524182,1.4738778081421984,0.1486980935101042,normal,0.09020641296524182
4930578M01Rik,0.769780833988087,0.9352039874469263,0.11363290617574162,0.09664701375855167,normal,0.09352039874469263
Fcho1,0.034018983590517284,0.7456335637499693,1.468278666256194,0.42346129234449226,up,0.07456335637499692
3110045C21Rik,0.6375263118205234,0.8950756356614099,0.1955018864349465,0.1599184967751535,normal,0.089507563566141
Mpv17l,0.18697549157453322,1.0476962071150537,0.7282153163057482,-0.0672204496759941,normal,0.10476962071150538
Sp3,0.01854480732891183,1.1098467140713038,1.731777674410059,-0.15036043322392117,normal,0.11098467140713038
Pde6g,0.29762334462242196,0.7034277198211624,0.5263330071211987,0.5075259068383424,normal,0.07034277198211623
Slc25a45,0.8365536107322258,1.0215358109771104,0.07750622194711299,-0.03073978010002273,normal,0.10215358109771104
Ccdc155,0.8771264113889004,0.9833369875027407,0.056937811636942455,0.024242185051130974,normal,0.09833369875027406
Cyp2j6,0.5549522385777204,0.9639168995261816,0.2557443923993251,0.053019319603493834,normal,0.09639168995261817
Lrrc1,0.2378791833193175,0.8382277656257272,0.623643561178825,0.2545857845055601,normal,0.08382277656257273
Dapk1,0.7277920406825257,1.0157441557828586,0.13799269827789598,-0.022537063857858034,normal,0.10157441557828586
Hhipl2,0.1823736491695105,0.8132470119521913,0.7390379118793021,0.29823447838907696,normal,0.08132470119521913
Psmc1,0.11352713258312133,0.8820773780294371,0.9449003312205848,0.18102287674306855,normal,0.0882077378029437
Snapc4,0.05150268226713365,0.932762105383017,1.288170152250446,0.1004189164331175,normal,0.0932762105383017
Anapc11,0.021607676847281584,0.7864356330392261,1.6653919238452197,0.34659940387476634,up,0.07864356330392261
Lhx2,0.2411998595099868,0.897335795304669,0.6176229494923144,0.15628013252370895,normal,0.0897335795304669
Ctsf,0.8584219693783961,0.9879670267381411,0.06629917611000524,0.017465202019903384,normal,0.0987967026738141
Cct8,0.8202590912334236,0.9847973579351688,0.0860489474696448,0.022101203596006307,normal,0.09847973579351688
Sarnp,0.00025420185503490005,0.6919007235664826,3.594821284511825,0.5313630453101713,up,0.06919007235664826
Mak16,0.5321583755586885,0.9508157996861661,0.2739590981652022,0.07276221817464862,normal,0.09508157996861662
Traf4,0.19714301229732517,0.9094532536175376,0.7052186118167018,0.13692861039968723,normal,0.09094532536175376
Akap9,0.9396308407835516,0.9896335443405541,0.027042737145281673,0.015033692558549609,normal,0.0989633544340554
Pml,0.29707517618075263,0.9440127388535033,0.5271336366451213,0.08312176691383297,normal,0.09440127388535033
Mis18a,0.11381289214941585,0.888102510616107,0.9438085404697122,0.17120188337745304,normal,0.0888102510616107
Rbm15b,0.03433010575061385,0.9346270514116825,1.4643248587694926,0.09753730038453305,normal,0.09346270514116825
Wdr92,0.15785506616792552,1.0860875651294808,0.8017414753905947,-0.1191404242152858,normal,0.10860875651294807
Lin52,0.9920332783829385,0.9993980537069861,0.0034737589187416504,0.0008686864093324444,normal,0.0999398053706986
Ik,0.2572061034065205,0.9384646828313479,0.5897187299767322,0.0916256416402646,normal,0.09384646828313478
Alx4,0.0006009702669583666,3.0370751802265707,3.2211470142124674,-1.6026826216425447,down,0.30370751802265705
Cd81,0.6412776449675776,0.9783788408297099,0.1929538993879919,0.031534891512798875,normal,0.09783788408297099
Ndufaf8,0.055146001458183096,0.6982706670805867,1.2584859720289068,0.5181417255537468,normal,0.06982706670805867
Nudt8,0.49256049530462354,0.9491051706261552,0.30754042270235366,0.07536013331651492,normal,0.09491051706261552
Ncf1,0.023192750252119382,0.8017677501889865,1.6346477486238526,0.3187437063063063,up,0.08017677501889865
Cir1,0.2360665862054229,1.1400834403080875,0.6269654803230438,-0.18913941606847376,normal,0.11400834403080876
Pantr2,0.016654795286774875,0.6188776357297028,1.778460701091714,0.6922739064121881,up,0.06188776357297028
Ercc4,0.39524963469389596,0.9677176863645854,0.40312852278853895,0.04734186545155706,normal,0.09677176863645855
Shisa7,0.11656062513218929,0.9213450507905816,0.9334481320450992,0.1181865370102145,normal,0.09213450507905815
Pou6f1,0.008404253675528531,0.893556979537336,2.075500847244247,0.1623683662082487,normal,0.0893556979537336
Tshz1,0.4738870944597866,0.9108933161953727,0.3243251184396974,0.13464599937663735,normal,0.09108933161953728
Cyr61,0.06402325990122647,1.2892498066511986,1.1936622164607054,-0.3665318291761623,normal,0.12892498066511987
Got1,0.12484287955756652,0.9096520119891739,0.903636222692232,0.13661334803015052,normal,0.09096520119891739
Kif20a,0.9050504567770472,0.9750849377123442,0.04332720809976395,0.03640020025162218,normal,0.09750849377123441
F420014N23Rik,0.6807857301452249,1.0964125560538118,0.16698955601415083,-0.13279075503192922,normal,0.10964125560538118
Kndc1,0.22117286359694333,1.1184432238440158,0.6552681590719411,-0.1614920219243607,normal,0.11184432238440159
Rbmxl1,0.5729718184346352,0.9472133562484653,0.24186673824083665,0.07823867095431172,normal,0.09472133562484653
Glo1,0.7941606832423493,1.024099591371282,0.10009161749066636,-0.034356020993148176,normal,0.1024099591371282
Ythdf1,0.5495075383815664,0.977984585109872,0.26002634536048985,0.03211636913808125,normal,0.0977984585109872
Eps8l2,0.8180776687246709,1.0368427056005476,0.08720546222443955,-0.052197046453700525,normal,0.10368427056005476
Prdx1,0.1662695257847404,1.090829650960727,0.7791873418586674,-0.12542582127396046,normal,0.1090829650960727
Akap12,0.06671643085556123,1.1767144432194045,1.1757671953019138,-0.23476425976941706,normal,0.11767144432194046
Mobp,0.13798354863564857,0.8405272163586156,0.8601726901398029,0.2506335600542384,normal,0.08405272163586155
Irx1,0.0270959987561076,0.5859872611464968,1.5670948363005246,0.7710587928346142,up,0.05859872611464968
Tmem173,0.013173737460587821,0.8486271036315324,1.8802909958629377,0.23679733842420125,normal,0.08486271036315324
Kirrel,0.025713842868439873,1.3720541534347317,1.5898330143006345,-0.456337424185597,down,0.13720541534347316
Plekhf2,0.9922670053489678,0.9992264416315049,0.003371449472011094,0.0011164406937809101,normal,0.09992264416315048
Phf14,0.003103390244253798,1.1284569138276552,2.5081636094401167,-0.1743513353274075,normal,0.11284569138276553
Cwf19l2,0.0015639223790140857,1.2001976718647047,2.8057848057534147,-0.2632720364447393,down,0.12001976718647048
9230116L04Rik,0.4923201137051807,0.7953861584754263,0.307752420792898,0.3302726386942175,normal,0.07953861584754263
Aar2,0.4267249678798889,0.9553062872356678,0.36985194562152274,0.06596473531856946,normal,0.09553062872356678
Obfc1,0.5490573014919577,0.9541716507177033,0.260382328731807,0.06767927167199253,normal,0.09541716507177032
Snhg15,0.39869785391463597,0.8542637132807299,0.39935610202393546,0.22724659282596146,normal,0.08542637132807299
BC002163,0.021362183608605114,0.7606106993931784,1.670354356479725,0.3947698616079052,up,0.07606106993931784
Ndufs8,0.18364736972038978,0.8808938281802423,0.7360152874335849,0.182959949508165,normal,0.08808938281802423
Akap6,0.02334881596300218,1.1433185734695146,1.6317351379575082,-0.19322745108236816,normal,0.11433185734695146
Tstd2,0.036489865519981346,1.1195066565742018,1.4378277371844788,-0.16286310646477514,normal,0.11195066565742018
Il15ra,0.4449984306786483,1.0755071374906087,0.35164152058941706,-0.10501709908746129,normal,0.10755071374906086
Arl6ip4,0.06051159911681359,0.8564981838330356,1.2181613699822722,0.223477907746624,normal,0.08564981838330356
BC051226,0.12363940033451419,0.7234477124183006,0.9078431099824227,0.4670393459407376,normal,0.07234477124183006
N4bp3,0.22434847930372878,0.8889331606733737,0.6490768698894874,0.16985314871221888,normal,0.08889331606733737
